[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-09T12:21:35.509Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
56848,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
56848,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
56848,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57146,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57146,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57146,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
55321,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57149,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57149,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57149,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57149,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57153,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57173,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57205,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57205,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57205,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57205,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57205,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57205,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57205,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57205,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57205,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57205,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57205,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57234,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57234,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57234,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57234,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57234,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57234,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57234,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57234,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57234,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57288,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57301,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57301,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57301,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57301,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57317,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57336,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57336,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57336,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57336,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57336,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57336,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57336,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57336,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57336,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57336,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57336,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57337,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57337,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57337,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57337,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57337,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57337,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57337,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57337,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57337,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57337,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57352,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57353,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57353,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57353,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57353,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57353,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57381,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57388,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57388,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57388,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57388,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57388,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57388,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57388,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57388,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57388,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57404,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57404,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57404,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57404,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57404,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57404,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57404,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57404,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57426,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57426,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57426,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57426,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57426,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57426,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57426,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57426,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57426,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57426,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57426,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57426,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57432,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57432,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57432,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57432,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57509,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57509,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57509,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57509,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57509,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57509,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57509,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57509,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57509,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57509,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57510,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
57561,324.9463462343649,641.7884488060283,1.8206837072244462,61,71,49,49,32,32,15,15,111,111,96,96,79,79
